Trade_ID,Price,Quantity,Trade_Date
59716,102.1,13,2023-02-07
59717,103.86,6,2023-03-29
59718,97.19,91,2023-02-05
59719,97.0,25,2023-01-07
59720,100.39,15,2023-02-11
59721,95.73,88,2023-03-19
59722,98.1,25,2023-02-13
59723,98.41,58,2023-03-11
59724,100.38,6,2023-03-29
59725,96.98,68,2023-03-13
59726,98.31,38,2023-01-12
59728,96.86,95,2023-02-25
59729,97.81,95,2023-02-08
59730,95.21,19,2023-01-08
59731,100.85,73,2023-03-02
59732,103.54,82,2023-03-21
59733,96.85,51,2023-03-07
59734,97.45,78,2023-02-19
59735,104.75,86,2023-03-26
59736,103.4,2,2023-02-14
59737,97.18,88,2023-02-25
59738,95.57,91,2023-03-03
59739,99.55,48,2023-01-12
59740,105.05,73,2023-02-03
59741,98.47,49,2023-01-27
59742,99.58,36,2023-02-02
59743,100.51,6,2023-02-15
59744,102.81,79,2023-03-28
59745,99.9,29,2023-03-18
59746,102.87,28,2023-01-22
59747,96.14,37,2023-03-09
59748,100.59,72,2023-02-09
59749,97.22,50,2023-01-28
59750,99.71,25,2023-01-09
59751,99.92,10,2023-02-06
59752,101.56,74,2023-01-04
59753,100.23,41,2023-01-19
59754,100.45,70,2023-02-26
59755,103.86,18,2023-03-03
59756,104.81,90,2023-02-02
59757,104.65,72,2023-03-07
59758,95.74,70,2023-03-07
59759,95.65,31,2023-03-09
59760,96.96,30,2023-02-14
59761,100.42,26,2023-02-10
59762,99.0,88,2023-02-27
59763,98.44,42,2023-01-02
59764,95.53,60,2023-03-08
59765,105.17,61,2023-01-28
59766,100.34,97,2023-03-10
59767,101.62,75,2023-01-26
59768,100.57,39,2023-03-20
59769,97.34,75,2023-03-03
59770,95.86,24,2023-01-13
59771,102.29,18,2023-03-11
59772,102.59,85,2023-03-27
59773,97.97,13,2023-01-05
59774,103.49,25,2023-01-03
59775,104.14,24,2023-02-27
59776,101.03,47,2023-02-09
59777,98.44,32,2023-03-01
59778,102.59,56,2023-02-26
59779,98.04,36,2023-01-23
59780,101.05,46,2023-03-21
59782,101.58,99,2023-02-02
59783,102.74,35,2023-01-19
59784,97.25,45,2023-02-09
59785,94.75,47,2023-01-26
59786,105.14,95,2023-01-14
59787,99.53,29,2023-01-11
59788,105.09,53,2023-01-02
59789,99.82,10,2023-04-01
59790,95.41,7,2023-03-26
59791,100.35,17,2023-01-26
59792,95.82,83,2023-03-07
59793,101.33,42,2023-03-16
59794,103.93,27,2023-02-28
59795,98.75,36,2023-01-23
59796,98.51,3,2023-01-24
59797,102.69,78,2023-01-17
59798,104.05,51,2023-03-16
59799,94.86,53,2023-03-23
59800,101.18,71,2023-01-07
59801,103.62,58,2023-01-24
59802,104.22,84,2023-03-29
59803,96.73,53,2023-01-19
59804,98.53,10,2023-02-06
59805,99.87,78,2023-03-30
59806,101.69,14,2023-01-29
59807,100.84,75,2023-01-10
59808,103.65,27,2023-03-26
59810,97.74,17,2023-03-23
59811,94.83,73,2023-02-02
59812,102.4,72,2023-03-06
59813,103.9,25,2023-02-18
59814,98.61,46,2023-01-26
59815,94.84,26,2023-02-11
59816,101.97,79,2023-01-01
59817,101.96,7,2023-02-09
59818,100.35,27,2023-01-15
59819,95.75,35,2023-02-23
59820,102.11,52,2023-02-16
59821,97.12,71,2023-03-05
59822,100.56,99,2023-01-31
59823,97.43,98,2023-03-17
59824,98.25,79,2023-01-07
59825,98.0,96,2023-02-07
59826,102.03,44,2023-03-05
59827,100.37,67,2023-02-03
59828,95.91,49,2023-03-05
59829,103.42,47,2023-02-28
59830,101.07,37,2023-03-14
59831,96.17,42,2023-01-04
59832,95.56,19,2023-02-20
59833,104.76,3,2023-03-23
59834,96.83,64,2023-02-15
59835,96.47,64,2023-01-29
59836,100.64,34,2023-03-07
59837,98.22,45,2023-03-24
59838,98.99,26,2023-02-28
59839,99.45,11,2023-01-17
59840,99.06,31,2023-03-27
59841,96.92,59,2023-01-30
59842,95.91,83,2023-01-02
59843,94.6,10,2023-01-31
59844,99.42,21,2023-01-19
59845,95.79,75,2023-01-20
59846,99.96,53,2023-02-09
59847,97.47,73,2023-03-04
59848,105.38,50,2023-02-05
59849,100.25,68,2023-03-20
59850,100.53,52,2023-03-30
59851,97.91,53,2023-02-28
59852,100.19,49,2023-03-06
59853,95.94,36,2023-02-06
59854,100.89,22,2023-04-01
59855,97.13,94,2023-01-02
59856,101.18,20,2023-03-12
59857,102.84,90,2023-02-19
59858,98.85,7,2023-03-30
59859,102.11,42,2023-03-26
59860,96.46,92,2023-02-17
59861,95.13,13,2023-03-14
59862,100.61,67,2023-03-21
59863,95.95,26,2023-03-19
59864,95.48,71,2023-02-22
59865,97.16,22,2023-02-20
59867,103.16,84,2023-01-02
59868,104.09,59,2023-02-07
59869,100.71,90,2023-03-09
59870,103.2,11,2023-01-07
59871,104.41,15,2023-03-24
59872,99.26,33,2023-01-27
59873,95.99,7,2023-03-18
59874,96.27,36,2023-01-08
59875,98.26,54,2023-01-07
59876,99.21,38,2023-01-01
59877,101.52,10,2023-01-22
59878,102.82,66,2023-02-18
59879,96.38,25,2023-01-15
59880,100.25,3,2023-01-15
59881,99.14,41,2023-02-12
59882,100.15,81,2023-01-10
59883,101.43,58,2023-03-01
59884,105.24,56,2023-03-02
59885,94.44,32,2023-01-14
59886,102.65,80,2023-01-15
59887,101.97,65,2023-03-08
59888,95.57,30,2023-01-19
59889,98.09,52,2023-02-12
59890,104.5,89,2023-02-05
59891,101.61,17,2023-01-04
59892,102.36,94,2023-02-02
59893,97.77,64,2023-01-18
59894,97.21,60,2023-01-26
59895,96.64,79,2023-03-22
59896,95.67,57,2023-01-19
59897,100.51,85,2023-02-06
59898,96.46,65,2023-03-28
59899,96.1,54,2023-01-07
59900,104.53,52,2023-01-17
59901,95.86,82,2023-02-05
59902,97.53,99,2023-03-28
59903,99.12,62,2023-02-11
59904,103.22,36,2023-02-09
59905,102.87,55,2023-01-19
59906,96.0,18,2023-02-25
59907,101.72,64,2023-03-05
59908,103.13,92,2023-03-26
59909,102.84,69,2023-01-17
59910,103.92,16,2023-03-30
59911,101.06,85,2023-01-25
59912,102.33,9,2023-02-10
59913,102.17,95,2023-03-17
59914,97.99,84,2023-02-06
59915,101.18,93,2023-02-14
59916,95.92,75,2023-01-25
59917,102.23,93,2023-01-18
59918,103.66,20,2023-03-02
59919,102.19,81,2023-02-03
59920,100.66,73,2023-01-27
59921,104.35,96,2023-01-19
59922,99.67,85,2023-02-23
59924,100.87,96,2023-02-25
59925,100.96,63,2023-03-15
59926,99.37,44,2023-03-18
59927,103.25,73,2023-03-06
59928,94.75,41,2023-01-03
59929,96.19,48,2023-02-04
59930,103.56,83,2023-01-04
59931,104.23,21,2023-02-08
59932,95.37,13,2023-01-12
59933,95.32,57,2023-02-21
59934,102.9,98,2023-02-07
59935,100.89,79,2023-03-09
59936,99.71,80,2023-02-02
59937,101.22,49,2023-02-06
59938,102.89,13,2023-01-09
59939,102.23,93,2023-03-12
59940,99.58,60,2023-03-19
59941,97.6,10,2023-01-07
59942,102.04,81,2023-03-03
59943,101.94,51,2023-01-23
59944,99.34,98,2023-02-15
59945,103.14,85,2023-03-31
59946,104.42,65,2023-01-28
59947,100.18,57,2023-02-08
59948,104.2,52,2023-03-14
59949,97.15,2,2023-03-02
59950,99.2,24,2023-01-06
59952,102.72,58,2023-01-26
59953,96.26,75,2023-02-16
59954,99.52,46,2023-03-10
59955,97.23,85,2023-01-24
59956,104.16,93,2023-03-05
59957,98.74,52,2023-01-14
59958,99.48,37,2023-03-14
59959,98.53,72,2023-02-20
59960,101.96,73,2023-01-22
59961,104.88,36,2023-04-01
59962,103.22,85,2023-01-27
59963,96.34,84,2023-03-04
59964,103.69,86,2023-01-19
59965,98.23,17,2023-01-26
59966,97.04,92,2023-03-24
59967,97.41,10,2023-01-15
59968,96.59,18,2023-01-05
59969,103.75,95,2023-01-29
59970,101.71,10,2023-02-22
59971,100.76,69,2023-03-11
59972,102.78,51,2023-02-22
59973,103.21,21,2023-01-22
59974,105.08,18,2023-04-01
59975,101.68,81,2023-02-10
59977,95.45,25,2023-02-15
59978,102.53,60,2023-01-10
59979,96.08,71,2023-02-14
59980,97.45,44,2023-01-26
59981,101.48,21,2023-02-20
59982,103.31,35,2023-02-27
59983,102.81,80,2023-01-03
59984,100.5,15,2023-03-14
59985,97.87,1,2023-03-16
59986,95.08,75,2023-03-31
59987,96.69,85,2023-01-18
59988,100.1,85,2023-01-12
59989,101.07,58,2023-01-13
59990,104.77,24,2023-01-28
59991,95.92,2,2023-02-23
59992,94.54,85,2023-01-08
59993,104.92,50,2023-01-12
59994,96.4,93,2023-01-17
59995,101.41,43,2023-03-19
59996,96.06,89,2023-02-25
59997,96.56,30,2023-03-18
59998,95.56,5,2023-02-02
59999,97.52,26,2023-01-25
60000,97.35,44,2023-02-05
60001,100.73,3,2023-02-17
60002,101.51,28,2023-03-08
60003,103.81,39,2023-03-16
60004,104.36,60,2023-03-09
60005,97.5,48,2023-02-07
60006,99.08,38,2023-01-22
60007,99.12,69,2023-02-03
60008,95.56,32,2023-01-16
60009,99.07,15,2023-02-15
60010,103.29,59,2023-03-11
60011,103.57,26,2023-03-03
60012,102.74,17,2023-01-31
60013,101.94,86,2023-01-02
60014,104.89,86,2023-03-30
60015,100.04,48,2023-01-02
60017,103.91,50,2023-03-06
60018,105.29,51,2023-01-22
60019,98.94,92,2023-01-11
60020,98.71,18,2023-01-14
60021,96.31,89,2023-03-07
60022,103.08,10,2023-02-10
60023,95.54,18,2023-02-13
60024,103.53,54,2023-02-22
60025,96.69,55,2023-03-07
60026,105.01,27,2023-03-10
60027,101.85,61,2023-01-30
60028,100.87,70,2023-01-01
60029,94.91,73,2023-01-14
60030,95.46,88,2023-03-19
60031,95.72,56,2023-01-23
60032,96.26,59,2023-03-08
60033,102.69,75,2023-03-07
60035,99.72,19,2023-02-17
60036,99.66,91,2023-02-14
60037,97.26,58,2023-01-17
60038,95.66,59,2023-01-06
60039,100.51,42,2023-01-09
60040,95.92,91,2023-02-22
60041,95.54,32,2023-02-12
60042,102.05,26,2023-02-27
60043,102.94,32,2023-03-07
60044,102.91,7,2023-02-27
60045,100.54,44,2023-01-16
60046,101.83,92,2023-03-28
60047,102.68,66,2023-02-06
60048,103.25,37,2023-01-04
60049,103.96,4,2023-03-10
60050,96.71,44,2023-03-05
60051,96.8,74,2023-02-27
60052,103.4,45,2023-02-17
60053,102.9,7,2023-02-04
60054,99.76,39,2023-01-17
60055,99.26,40,2023-02-01
60057,96.52,55,2023-03-07
60058,104.95,39,2023-02-04
60059,98.32,39,2023-01-02
60060,104.95,63,2023-04-01
60061,99.86,89,2023-01-16
60062,97.0,53,2023-03-11
60063,99.42,69,2023-02-10
60064,103.93,71,2023-03-27
60065,101.42,97,2023-03-01
60066,99.4,40,2023-02-18
60067,98.11,94,2023-01-30
60068,95.81,47,2023-03-29
60069,98.72,99,2023-01-04
60070,103.89,67,2023-03-04
60071,97.14,87,2023-03-06
60072,102.11,46,2023-01-29
60073,104.95,11,2023-02-02
60074,98.23,95,2023-03-24
60075,103.41,37,2023-01-12
60076,103.57,4,2023-03-31
60077,95.03,67,2023-03-14
60078,96.37,27,2023-02-09
60079,103.01,8,2023-01-05
60080,94.52,33,2023-03-22
60081,100.03,2,2023-01-13
60082,103.66,85,2023-01-22
60083,98.77,23,2023-02-03
60084,97.22,44,2023-03-03
60085,98.97,23,2023-03-24
60086,103.82,73,2023-03-17
60087,102.39,62,2023-01-15
60088,102.87,60,2023-03-23
60089,103.49,2,2023-02-01
60090,104.07,21,2023-01-04
60092,102.08,31,2023-02-16
60093,101.97,7,2023-03-02
60094,96.47,17,2023-01-30
60095,101.93,74,2023-02-21
60096,100.49,20,2023-03-31
60097,103.9,66,2023-01-29
60098,101.38,37,2023-03-13
60099,97.96,95,2023-02-19
60100,97.35,25,2023-03-09
60101,98.89,29,2023-01-14
60102,99.59,84,2023-02-15
60103,103.15,65,2023-02-14
60104,101.17,77,2023-02-09
60105,99.62,14,2023-01-19
60106,102.42,48,2023-01-30
60108,104.67,98,2023-01-12
60109,95.67,15,2023-03-04
60110,98.55,88,2023-01-17
60111,100.48,14,2023-03-19
60112,94.21,63,2023-01-30
60113,100.03,92,2023-01-13
60114,99.05,48,2023-01-15
60115,100.75,38,2023-01-31
60116,95.1,59,2023-03-02
60117,104.03,55,2023-02-04
60118,97.02,60,2023-02-25
60119,97.97,92,2023-03-16
60120,103.73,75,2023-03-08
60121,98.48,86,2023-01-14
60122,99.44,68,2023-01-28
60123,94.93,90,2023-01-25
60124,102.44,29,2023-03-10
60125,100.71,59,2023-03-16
60126,98.94,29,2023-01-06
60127,99.8,59,2023-01-27
60128,97.61,55,2023-03-30
60129,102.66,25,2023-02-21
60130,101.04,66,2023-03-02
60131,100.48,43,2023-01-15
60132,96.73,6,2023-02-21
60133,94.97,40,2023-01-18
60134,105.47,53,2023-02-07
60135,96.12,3,2023-02-05
60136,104.08,41,2023-02-03
60137,99.3,6,2023-03-19
60138,103.5,89,2023-01-15
60139,98.13,1,2023-03-19
60140,102.27,84,2023-02-21
60141,102.82,72,2023-02-15
60142,101.37,43,2023-01-29
60143,101.91,26,2023-03-09
60144,96.42,99,2023-01-16
60145,97.0,48,2023-03-25
60146,100.7,74,2023-03-09
60147,104.49,67,2023-01-15
60148,99.52,17,2023-02-17
60149,97.81,49,2023-03-13
60150,102.06,55,2023-03-27
60151,98.17,71,2023-02-22
60152,97.72,76,2023-03-13
60153,102.47,10,2023-01-10
60154,97.75,32,2023-01-12
60155,102.47,93,2023-02-26
60156,102.63,64,2023-02-26
60157,98.28,11,2023-03-29
60158,94.17,13,2023-01-09
60159,102.81,59,2023-03-02
60160,104.96,20,2023-02-01
60161,96.51,30,2023-01-18
60162,98.4,69,2023-02-13
60163,97.16,27,2023-02-20
60164,104.99,78,2023-03-02
60165,99.76,76,2023-03-06
60166,101.15,27,2023-02-01
60167,97.79,76,2023-03-22
60168,100.7,45,2023-03-31
60169,102.03,63,2023-01-05
60170,101.0,21,2023-02-28
60171,103.57,36,2023-03-17
60172,99.93,60,2023-01-03
60173,103.72,54,2023-02-13
60174,103.46,84,2023-01-09
60175,100.31,58,2023-03-22
60176,103.4,91,2023-03-01
60177,100.68,89,2023-03-16
60178,104.72,60,2023-03-31
60179,99.2,78,2023-01-03
60180,101.65,60,2023-02-07
60181,95.17,5,2023-01-14
60182,104.5,95,2023-03-02
60183,100.93,30,2023-03-29
60184,97.84,93,2023-03-07
60185,105.41,12,2023-02-09
60186,99.03,69,2023-03-13
60187,96.66,4,2023-02-09
60188,99.31,17,2023-01-12
60189,104.48,43,2023-02-22
60190,95.0,85,2023-03-29
60191,102.49,7,2023-03-08
60192,98.4,68,2023-02-18
60193,99.95,55,2023-01-18
60194,104.78,17,2023-01-18
60195,100.13,99,2023-02-07
60196,103.97,21,2023-02-12
60197,100.45,92,2023-01-17
60198,98.46,99,2023-01-23
60199,96.89,5,2023-04-01
60200,103.4,95,2023-02-24
60201,96.95,27,2023-02-02
60202,96.76,84,2023-03-18
60203,104.86,92,2023-02-02
60204,102.99,97,2023-02-21
60205,103.96,20,2023-03-14
60206,101.32,93,2023-03-05
60207,95.79,71,2023-01-29
60208,97.79,8,2023-01-22
60209,103.69,83,2023-03-29
60210,104.45,79,2023-01-26
60211,99.49,5,2023-03-15
60212,98.3,24,2023-02-25
60213,96.44,32,2023-01-26
60214,102.46,1,2023-02-09
60215,101.03,74,2023-02-27
60216,98.97,63,2023-01-30
60217,97.29,24,2023-01-02
60218,98.45,68,2023-02-04
60219,103.34,74,2023-03-24
60220,100.05,7,2023-01-26
60221,104.57,15,2023-01-08
60222,100.16,22,2023-02-11
60223,104.78,40,2023-01-02
60224,95.37,35,2023-03-25
60225,98.53,34,2023-03-12
60226,98.23,11,2023-02-03
60227,98.62,78,2023-01-17
60228,99.83,36,2023-01-03
60229,97.37,92,2023-01-03
60230,105.56,88,2023-01-07
60231,104.88,73,2023-03-25
60232,102.92,37,2023-02-02
60233,100.54,99,2023-01-08
60234,103.53,55,2023-01-31
60235,102.62,46,2023-02-05
60236,103.23,4,2023-02-08
60237,103.32,44,2023-02-05
60238,99.54,34,2023-02-08
60239,101.73,13,2023-01-08
60240,96.58,46,2023-03-12
60241,101.66,60,2023-01-18
60242,100.88,99,2023-03-10
60243,95.75,70,2023-02-28
60244,104.89,21,2023-03-02
60245,100.18,28,2023-02-24
60246,99.67,71,2023-03-30
60247,101.08,76,2023-01-27
60248,98.56,96,2023-01-20
60249,101.61,40,2023-02-25
60250,102.48,81,2023-03-30
60251,96.89,25,2023-01-12
60252,97.36,20,2023-02-28
60253,99.31,70,2023-03-28
60254,95.75,83,2023-03-03
60255,104.72,56,2023-03-13
60257,104.91,49,2023-03-06
60258,103.53,23,2023-03-21
60259,97.62,55,2023-01-02
60260,100.29,75,2023-03-18
60261,97.3,5,2023-01-11
60262,99.84,51,2023-03-16
60263,96.89,23,2023-02-05
60264,101.16,38,2023-02-06
60265,97.24,30,2023-01-14
60266,96.97,21,2023-02-16
60267,104.35,23,2023-02-01
60268,95.3,65,2023-02-22
60269,98.98,7,2023-01-12
60270,101.53,83,2023-03-06
60271,96.24,86,2023-01-25
60272,104.93,57,2023-02-11
60273,97.77,72,2023-01-21
60274,96.67,13,2023-01-05
60275,98.23,77,2023-03-23
60276,102.47,20,2023-03-02
60277,95.07,48,2023-02-28
60278,104.17,11,2023-01-29
60279,104.49,99,2023-03-14
60280,100.82,81,2023-02-11
60281,104.5,34,2023-02-22
60282,97.33,34,2023-01-23
60283,97.59,46,2023-01-27
60284,100.27,74,2023-01-21
60285,98.56,16,2023-03-01
60286,96.61,12,2023-03-10
60287,102.45,27,2023-01-12
60288,97.01,65,2023-03-02
60289,100.44,96,2023-01-19
60290,103.61,18,2023-03-17
60291,103.48,8,2023-03-28
60292,97.95,72,2023-03-17
60293,102.81,41,2023-03-11
60294,98.05,70,2023-01-01
60295,95.25,69,2023-02-23
60296,103.79,55,2023-02-13
60297,102.38,4,2023-04-01
60299,95.58,53,2023-01-23
60300,98.24,30,2023-03-20
60301,104.96,85,2023-01-15
60302,96.87,91,2023-02-05
60303,95.99,98,2023-01-01
60304,100.42,36,2023-02-24
60305,96.17,1,2023-01-23
60306,98.53,55,2023-01-16
60307,96.15,69,2023-02-25
60308,103.77,81,2023-02-22
60309,102.35,9,2023-01-26
60310,97.1,25,2023-02-18
60311,95.94,48,2023-02-25
60312,99.26,58,2023-01-15
60313,104.96,9,2023-02-01
60314,102.15,41,2023-01-22
60315,101.14,50,2023-02-03
60316,101.22,58,2023-01-03
60317,98.57,74,2023-01-10
60318,95.57,98,2023-03-05
60319,100.77,22,2023-04-01
60320,98.41,32,2023-03-06
60321,99.07,30,2023-03-11
60322,102.2,1,2023-03-07
60323,101.83,97,2023-03-29
60324,97.9,37,2023-03-23
60325,103.7,90,2023-03-12
60326,97.97,53,2023-01-06
60327,103.96,80,2023-01-08
60328,99.37,82,2023-01-24
60329,100.61,4,2023-02-23
60330,99.45,95,2023-03-16
60331,100.27,4,2023-02-18
60332,97.48,39,2023-03-13
60333,104.16,44,2023-03-05
60334,103.24,50,2023-01-04
60335,104.7,30,2023-02-09
60336,101.35,22,2023-02-24
60337,98.34,65,2023-01-28
60338,101.04,3,2023-01-25
60339,96.32,16,2023-03-26
60340,97.1,25,2023-01-12
60341,102.75,70,2023-03-02
60342,102.97,25,2023-01-12
60343,98.15,84,2023-02-16
60344,97.89,90,2023-04-01
60345,95.94,69,2023-02-17
60346,102.39,16,2023-01-14
60347,102.66,34,2023-03-23
60348,104.07,59,2023-01-02
60349,99.05,1,2023-03-31
60350,96.54,98,2023-01-14
60351,98.05,25,2023-02-08
60352,103.37,11,2023-02-07
60353,98.5,82,2023-02-16
60354,95.48,62,2023-01-04
60355,100.32,84,2023-03-01
60356,96.32,37,2023-02-11
60357,101.52,99,2023-01-12
60358,103.53,92,2023-03-24
60359,102.71,18,2023-02-13
60360,99.57,89,2023-01-02
60361,99.26,55,2023-03-23
60362,96.62,25,2023-03-04
60363,102.76,84,2023-01-20
60364,104.05,25,2023-02-12
60365,94.97,78,2023-02-08
60366,102.33,47,2023-02-21
60367,105.76,80,2023-01-18
60368,100.66,65,2023-01-15
60369,96.64,1,2023-02-13
60370,105.07,13,2023-01-10
60371,101.55,61,2023-02-23
60372,100.98,43,2023-03-14
60373,96.99,72,2023-03-14
60374,105.14,62,2023-02-05
60375,95.84,10,2023-03-21
60376,101.09,35,2023-01-16
60377,101.67,97,2023-01-07
60378,96.78,73,2023-01-14
60379,100.07,83,2023-03-17
60380,103.24,54,2023-02-08
60381,98.56,74,2023-02-09
60382,96.91,11,2023-01-10
60383,97.6,42,2023-02-25
60384,102.82,83,2023-03-14
60385,96.47,63,2023-01-10
60386,104.68,97,2023-03-10
60387,100.08,93,2023-02-23
60388,94.71,78,2023-02-10
60389,96.6,51,2023-01-17
60390,101.29,22,2023-04-01
60391,99.76,37,2023-03-08
60392,102.82,53,2023-02-27
60393,99.18,55,2023-03-20
60394,103.84,79,2023-03-24
60395,94.98,4,2023-03-29
60396,97.58,90,2023-03-06
60397,99.61,55,2023-04-01
60398,99.53,62,2023-03-28
60399,98.93,92,2023-01-09
60400,95.84,28,2023-03-10
60401,103.61,48,2023-03-14
60402,95.17,72,2023-03-07
60403,95.51,52,2023-02-14
60404,102.0,71,2023-03-01
60405,99.79,64,2023-02-25
60406,102.13,7,2023-02-05
60407,101.12,91,2023-02-13
60408,101.06,52,2023-02-21
60409,96.44,99,2023-03-03
60410,96.49,62,2023-02-09
60411,95.3,10,2023-01-27
60412,97.93,93,2023-01-15
60413,100.62,87,2023-02-09
60414,100.57,29,2023-01-12
60415,102.55,81,2023-02-06
60416,104.11,35,2023-03-18
60417,100.91,53,2023-03-21
60418,94.48,72,2023-02-13
60419,96.22,74,2023-02-05
60421,103.9,18,2023-03-06
60422,104.95,81,2023-03-10
60423,99.19,76,2023-01-08
60424,98.49,48,2023-03-31
60425,100.15,95,2023-03-21
60426,105.01,70,2023-02-17
60427,100.46,18,2023-01-07
60428,102.73,45,2023-01-29
60429,104.4,57,2023-03-17
60430,98.97,55,2023-03-01
60431,101.07,60,2023-01-03
60432,100.19,41,2023-03-04
60433,103.94,81,2023-02-13
60434,95.76,91,2023-03-02
60435,104.84,68,2023-02-01
60436,98.45,84,2023-03-05
60437,95.28,60,2023-01-09
60438,101.83,29,2023-01-27
60439,105.03,24,2023-01-21
60440,105.23,60,2023-02-15
60441,101.36,73,2023-03-02
60442,102.19,64,2023-01-19
60443,99.92,14,2023-01-06
60444,99.09,53,2023-02-01
60445,100.68,55,2023-02-19
60446,101.35,43,2023-02-13
60447,94.84,51,2023-02-05
60448,103.55,37,2023-01-02
60449,96.61,63,2023-03-12
60450,102.74,71,2023-01-29
60451,101.42,95,2023-03-19
60452,95.3,40,2023-01-04
60453,98.52,91,2023-03-07
60454,102.15,89,2023-03-31
60455,102.52,30,2023-02-19
60456,94.93,63,2023-01-03
60457,96.78,79,2023-02-28
60458,95.94,28,2023-02-28
60459,105.29,81,2023-01-03
60460,95.59,84,2023-01-26
60461,103.85,52,2023-02-25
60462,101.58,46,2023-02-04
60463,97.17,87,2023-01-17
60464,99.27,95,2023-03-02
60465,103.93,58,2023-02-10
60466,98.94,20,2023-01-16
60467,96.61,96,2023-02-19
60469,95.75,26,2023-01-13
60470,100.01,50,2023-03-14
60471,96.06,42,2023-02-20
60472,102.39,21,2023-03-27
60473,101.93,35,2023-01-13
60474,95.69,99,2023-03-16
60475,103.76,40,2023-02-22
60476,98.49,68,2023-02-09
60478,101.48,55,2023-03-15
60479,97.84,48,2023-03-06
60480,102.17,66,2023-03-02
60481,96.45,68,2023-02-21
60482,95.66,79,2023-02-25
60483,102.72,59,2023-01-01
60484,96.46,10,2023-01-08
60485,97.3,94,2023-02-08
60486,104.1,3,2023-01-30
60487,96.04,19,2023-01-24
60488,99.16,40,2023-01-15
60489,102.86,84,2023-03-16
60490,98.73,91,2023-03-29
60491,95.71,78,2023-03-03
60492,104.01,14,2023-01-28
60493,103.11,47,2023-03-04
60494,99.74,42,2023-03-18
60495,99.52,24,2023-02-05
60496,102.25,33,2023-01-31
60497,98.01,64,2023-02-19
60498,103.42,54,2023-01-25
60499,102.95,24,2023-03-17
60500,101.92,35,2023-02-16
60501,98.11,3,2023-01-06
60502,100.25,32,2023-01-11
60503,104.23,51,2023-01-21
60504,103.98,91,2023-02-02
60505,97.25,68,2023-01-07
60506,104.81,33,2023-03-01
60507,96.03,85,2023-02-01
60508,96.93,33,2023-02-19
60509,99.44,57,2023-01-23
60510,102.15,67,2023-03-31
60511,103.75,10,2023-02-23
60513,97.9,66,2023-02-09
60514,96.55,81,2023-03-12
60515,101.54,77,2023-01-26
60516,95.11,23,2023-01-26
60517,97.42,82,2023-03-09
60518,105.54,94,2023-01-28
60519,97.66,36,2023-02-05
60520,96.04,36,2023-03-15
60521,101.52,65,2023-03-29
60522,104.92,77,2023-03-12
60523,94.59,57,2023-02-20
60524,100.92,51,2023-03-28
60525,101.44,32,2023-02-22
60526,98.22,25,2023-02-07
60527,94.65,97,2023-03-06
60528,103.89,62,2023-01-26
60529,98.87,49,2023-01-16
60530,100.86,16,2023-02-08
60531,104.25,98,2023-01-09
60532,94.46,46,2023-01-29
60533,97.63,34,2023-02-27
60534,98.75,68,2023-01-10
60535,98.03,74,2023-01-31
60536,98.87,2,2023-01-01
60537,96.21,81,2023-01-19
60539,99.51,80,2023-01-19
60540,94.45,84,2023-01-26
60541,99.9,32,2023-03-21
60542,96.47,77,2023-02-07
60543,97.04,39,2023-01-23
60544,99.85,61,2023-03-03
60545,94.65,37,2023-02-17
60546,104.18,60,2023-03-05
60547,98.08,50,2023-02-02
60548,97.49,34,2023-03-01
60549,94.86,60,2023-02-24
60550,98.73,83,2023-03-23
60551,97.45,2,2023-01-25
60552,103.79,46,2023-01-31
60553,98.91,3,2023-03-23
60554,95.23,65,2023-02-18
60555,102.48,37,2023-04-01
60556,97.78,7,2023-03-27
60557,101.5,43,2023-03-02
60558,99.7,21,2023-03-11
60559,98.56,18,2023-01-08
60560,104.61,89,2023-02-27
60561,97.02,78,2023-02-28
60562,97.37,35,2023-02-03
60563,95.87,52,2023-03-15
60564,98.49,14,2023-02-21
60565,103.1,68,2023-01-04
60566,100.71,59,2023-01-22
60567,101.81,51,2023-03-15
60568,102.55,7,2023-01-19
60569,96.76,72,2023-03-08
60570,97.17,68,2023-03-15
60571,101.06,63,2023-02-18
60572,102.49,41,2023-03-14
60573,99.52,70,2023-02-17
60574,99.46,96,2023-02-14
60575,102.87,61,2023-02-05
60576,102.98,80,2023-01-15
60577,98.55,10,2023-03-19
60578,95.39,58,2023-02-04
60579,96.07,40,2023-01-13
60580,99.93,13,2023-03-21
60581,103.08,11,2023-03-27
60582,102.11,83,2023-01-15
60583,104.94,25,2023-02-16
60584,98.21,66,2023-01-31
60585,96.81,9,2023-03-11
60586,103.59,22,2023-01-11
60587,104.23,45,2023-01-13
60588,102.04,9,2023-03-02
60589,100.43,48,2023-02-24
60590,97.65,84,2023-03-03
60591,97.99,90,2023-01-03
60592,96.82,88,2023-04-01
60593,103.99,88,2023-01-12
60594,95.05,45,2023-01-13
60595,100.98,43,2023-03-08
60596,103.62,46,2023-01-10
60597,104.33,98,2023-03-16
60598,101.44,84,2023-01-26
60599,97.55,39,2023-01-24
60600,103.96,21,2023-02-05
60601,101.48,24,2023-03-05
60602,101.0,44,2023-03-22
60603,101.11,41,2023-01-20
60604,104.06,69,2023-03-12
60605,102.9,63,2023-02-05
60606,102.17,1,2023-01-04
60607,97.17,4,2023-01-31
